Position,"Track Name",Artist,Streams,URL
82,"Good Old Days (feat. Kesha)",Macklemore,293140,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
83,"What Ifs","Kane Brown",292326,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
84,"iSpy (feat. Lil Yachty)",KYLE,288951,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
85,"The Last Of The Real Ones","Fall Out Boy",288576,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay
86,"Curve (feat. The Weeknd)","Gucci Mane",288295,https://open.spotify.com/track/1tp1xMJ1uaOktksskS0Fzs
87,"What About Us",P!nk,284841,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
88,"There's Nothing Holdin' Me Back","Shawn Mendes",283529,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
89,"Tunnel Vision","Kodak Black",281393,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
90,"No Limit",G-Eazy,280917,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
91,Stargazing,Kygo,277030,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
92,"Free Fallin'","Tom Petty",274788,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
93,"That's What I Like","Bruno Mars",274162,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
94,"The Weekend",SZA,272620,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
95,"Losin Control",Russ,272531,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
96,Passionfruit,Drake,272332,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
97,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",266197,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
98,"Ex Calling",6LACK,265594,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
99,"Bounce Back","Big Sean",264763,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
100,"Small Town Boy","Dustin Lynch",260539,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
101,"Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)","A Boogie Wit da Hoodie",260264,https://open.spotify.com/track/1AH60dMaEfNjzDoUIFwIQi
102,"Look At Me!",XXXTENTACION,259059,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
103,OMG,"Camila Cabello",257614,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
104,"Too Much To Ask","Niall Horan",255671,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
105,T-Shirt,Migos,253904,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
106,"do re mi",blackbear,252160,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
107,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,250702,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
108,"4 AM","2 Chainz",243912,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
109,"Something Just Like This","The Chainsmokers",243714,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
110,"American Girl","Tom Petty and the Heartbreakers",243520,https://open.spotify.com/track/7MRyJPksH3G2cXHN8UKYzP
111,Malibu,"Miley Cyrus",242614,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
112,"A Different Way (with Lauv)","DJ Snake",241574,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
113,"Lonely Together (feat. Rita Ora)",Avicii,240956,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
114,"First Day Out","Tee Grizzley",238582,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
115,"Would You Ever",Skrillex,238333,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
116,"No Option","Post Malone",237897,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
117,Portland,Drake,237874,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
118,"beibs in the trap","Travis Scott",237686,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
119,Swang,"Rae Sremmurd",230657,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
120,Hurricane,"Luke Combs",230394,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
121,"Now Or Never",Halsey,229302,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
122,Revenge,XXXTENTACION,229118,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
123,"Stay (with Alessia Cara)",Zedd,227459,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
124,Slide,"Calvin Harris",227226,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
125,"Heartache On The Dance Floor","Jon Pardi",226144,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
126,8TEEN,Khalid,225441,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
127,"X (feat. Future)","21 Savage",225349,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
128,"Without You (feat. Sandro Cavazza)",Avicii,225155,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
129,"Runnin' Down A Dream","Tom Petty",225071,https://open.spotify.com/track/6rdEEYHsLavlklAypD5cre
130,Boss,"Lil Pump",224599,https://open.spotify.com/track/4CHp6dRZTeFAu4bSOxfH7Y
131,Closer,"The Chainsmokers",224091,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
132,"I Just Can't",R3HAB,223633,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
133,"Craving You","Thomas Rhett",223448,https://open.spotify.com/track/2d48mamATjby7wgPjdrSOQ
134,"Sky Walker",Miguel,222369,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL
135,"No Role Modelz","J. Cole",221303,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
136,Saved,Khalid,220815,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
137,X,"Lil Uzi Vert",218932,https://open.spotify.com/track/5tRmoZRoupvMYPV1oezFrH
138,Starboy,"The Weeknd",218212,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
139,"In Case You Didn't Know","Brett Young",218165,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
140,"Money Longer","Lil Uzi Vert",218115,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
141,"No Complaints","Metro Boomin",217805,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
142,Everybody,Logic,217694,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
143,Issues,"Julia Michaels",214828,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
144,"What They Want",Russ,214731,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
145,Myself,NAV,214392,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
146,"ILL NANA (feat. Trippie Redd)",DRAM,212710,https://open.spotify.com/track/6vAPPcbTWRvRiDCW2n3lw5
147,PRBLMS,6LACK,212220,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
148,"No Promises (feat. Demi Lovato)","Cheat Codes",211542,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
149,"When It Rains It Pours","Luke Combs",210552,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
150,"Broccoli (feat. Lil Yachty)",DRAM,210463,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
151,"Fake Love",Drake,209875,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
152,"Fetish (feat. Gucci Mane)","Selena Gomez",208193,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
153,Caroline,Aminé,207552,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
154,"pick up the phone","Young Thug",206478,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
155,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",206240,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM
156,"Rich Love (with Seeb)",OneRepublic,203880,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
157,Crew,GoldLink,202347,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
158,"Carry On",XXXTENTACION,200572,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
159,Audi.,Smokepurpp,200163,https://open.spotify.com/track/0IMmUE0XiVMuDbtsyciyrn
160,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,199900,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
161,"It Ain't Me (with Selena Gomez)",Kygo,199394,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
162,Why,"Sabrina Carpenter",198506,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO
163,"Mary Jane's Last Dance","Tom Petty and the Heartbreakers",198384,https://open.spotify.com/track/5xS9hkTGfxqXyxX6wWWTt4
164,"Most Girls","Hailee Steinfeld",196942,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
165,"Reggaetón Lento (Remix)",CNCO,195980,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
166,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",193487,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
167,Don't,"Bryson Tiller",192563,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
168,"I Won't Back Down","Tom Petty",192562,https://open.spotify.com/track/7gSQv1OHpkIoAdUiRLdmI6
169,"Pills & Automobiles","Chris Brown",191885,https://open.spotify.com/track/4YkwUfWSIxdKNLDXw0caFO
170,"Greatest Love Story",LANCO,191135,https://open.spotify.com/track/0kdiUZDcLIFw0Buo9r0Q4z
171,"Do I Make You Wanna","Billy Currington",191112,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
172,"Love Scars","Trippie Redd",190580,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
173,"Do Not Disturb",Drake,188203,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384
174,Signs,Drake,187743,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
175,"Felices los 4",Maluma,187378,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
176,"Dark Queen","Lil Uzi Vert",187315,https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ
177,"2U (feat. Justin Bieber)","David Guetta",187225,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
178,"'Till I Collapse",Eminem,187211,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
179,"Patty Cake","Kodak Black",185677,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM
180,"Both (feat. Drake)","Gucci Mane",185236,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
181,"Neon Guts (feat. Pharrell Williams)","Lil Uzi Vert",184996,https://open.spotify.com/track/1MJErNPIQUoEMu4YUUmecm
182,ELEMENT.,"Kendrick Lamar",183633,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
183,"One Dance",Drake,183229,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
184,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",183140,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
185,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","PnB Rock",182908,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR
186,444+222,"Lil Uzi Vert",181258,https://open.spotify.com/track/1QgTBfRN5m81a5K01qens6
187,Gyalchester,Drake,180978,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
188,Neighbors,"J. Cole",179869,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
189,"More Than You Know","Axwell /\ Ingrosso",179758,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
190,"No Promises","A Boogie Wit da Hoodie",179463,https://open.spotify.com/track/2BJpuAoDeQ1QuPvnryfAWK
191,Numb,"21 Savage",179174,https://open.spotify.com/track/1vc2YF7ZvUtwr45HNpdGch
192,Exchange,"Bryson Tiller",179172,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
193,"No Comparison","A Boogie Wit da Hoodie",179093,https://open.spotify.com/track/32aQ7oWlgpbEQyeZhvAmzC
194,Breakdown,"Tom Petty and the Heartbreakers",178317,https://open.spotify.com/track/5x53pbGk6sbl1BGom19QQ5
195,"The Night We Met","Lord Huron",178102,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
196,"OK (feat. Lil Pump)",Smokepurpp,177795,https://open.spotify.com/track/1qqUbppZlkztP57L3ERNyF
197,"Flex Like Ouu","Lil Pump",177428,https://open.spotify.com/track/3kkObn08oHrNmCFHSNR0jD
198,"Mr. Brightside","The Killers",175107,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
199,"You Was Right","Lil Uzi Vert",173463,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
200,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",173356,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
